id_operacao,id_cooperativa,id_cliente,linha_credito,cultura,valor_operacao,data_contratacao,data_vencimento,taxa_juros,status,dias_atraso,regiao_x,estado_x,ano_contratacao,mes_contratacao,trimestre_contratacao,inadimplente,faixa_atraso,porte_operacao,nome_cliente,cpf_cnpj,renda_anual,area_propriedade,score_credito,data_cadastro,segmento,anos_relacionamento,categoria_score,porte_propriedade,nome,estado_y,regiao_y,valor_em_atraso,provisao
5089,23,4427,Custeio,Cana-de-açúcar,319137.43465222645,2023-11-04 01:55:22.184252,2026-04-11 01:55:22.220456,7.333285099684375,Liquidado,0,Sudeste,SP,2023,11,4,0,Em dia,Grande,Cliente_4427,19965201336.0,137256.31385311633,97.69164615159396,847.6133840513411,2022-12-10 01:55:22.406003,Médio Produtor,2.5817932922655715,Excelente,Média,Sicoob Regional 23,MG,Nordeste,0.0,1595.6871732611323
5090,27,2056,Pronaf,Cana-de-açúcar,392109.1701953268,2025-03-15 01:55:22.184256,2026-03-18 01:55:22.220460,8.013338833869774,Ativo,0,Sudeste,RS,2025,3,1,0,Em dia,Grande,Cliente_2056,24362376448.0,98330.19525439444,46.09643805556296,468.6909626260866,2022-05-06 01:55:22.397733,Médio Produtor,3.1786447638603694,Baixo,Média,Sicoob Regional 27,MG,Norte,0.0,1960.545850976634
5091,15,4601,Pronaf,Milho,276071.3233669528,2024-09-29 01:55:22.184259,2026-06-25 01:55:22.220463,6.780789973564829,Ativo,0,Norte,PR,2024,9,3,0,Em dia,Grande,Cliente_4601,17325753039.0,130811.06411513184,148.3376336797877,785.3692146005419,2023-05-04 01:55:22.406603,Pequeno Produtor,2.184804928131417,Excelente,Grande,Sicoob Regional 15,PR,Centro-Oeste,0.0,1380.356616834764
5092,43,2688,Custeio,Algodão,72889.1837588095,2024-04-01 01:55:22.184263,2026-02-19 01:55:22.220467,8.896908249732375,Ativo,0,Norte,MT,2024,4,2,0,Em dia,Médio,Cliente_2688,70095460079.0,127274.11020206008,50.61323244820167,631.0050481227329,2023-12-19 01:55:22.399959,Médio Produtor,1.5578370978781657,Médio,Média,Sicoob Regional 43,SP,Norte,0.0,364.4459187940475
5093,23,762,Investimento,Algodão,188218.3741918509,2024-03-29 01:55:22.184266,2025-08-26 01:55:22.220470,7.717958606154797,Ativo,0,Sul,SP,2024,3,1,0,Em dia,Médio,Cliente_762,18961853394.0,79083.1649224463,79.80873740128,648.6704359935326,2022-03-17 01:55:22.392846,Pequeno Produtor,3.3155373032169746,Médio,Média,Sicoob Regional 23,MG,Nordeste,0.0,941.0918709592545
5094,20,1654,Pronamp,Cana-de-açúcar,256180.60712639295,2025-01-07 01:55:22.184270,2025-08-23 01:55:22.220474,7.889173639151552,Ativo,0,Sul,MT,2025,1,1,0,Em dia,Grande,Cliente_1654,22065669646.0,110527.19522604594,116.1679306619164,760.9986073984769,2021-06-24 01:55:22.396280,Médio Produtor,4.043805612594114,Excelente,Grande,Sicoob Regional 20,RS,Centro-Oeste,0.0,1280.9030356319647
5095,23,989,Custeio,Cana-de-açúcar,220221.96401924343,2024-08-19 01:55:22.184274,2025-12-13 01:55:22.220477,8.60642243998622,Vencido,155,Norte,SP,2024,8,3,1,Acima de 90 dias,Grande,Cliente_989,10380800505.0,216552.34534951823,1.5717796183019033,817.5038030171339,2024-03-07 01:55:22.393689,Grande Produtor,1.3415468856947297,Excelente,Pequena,Sicoob Regional 23,MG,Nordeste,220221.96401924343,66066.58920577302
5096,9,424,Pronaf,Algodão,224041.2009184119,2025-03-06 01:55:22.184277,2026-06-02 01:55:22.220480,9.512420283907124,Ativo,0,Norte,SP,2025,3,1,0,Em dia,Grande,Cliente_424,20261596468.0,53320.20701246284,83.16323286615109,676.2654710950355,2023-04-01 01:55:22.391475,Médio Produtor,2.2751540041067764,Bom,Média,Sicoob Regional 9,SP,Norte,0.0,1120.2060045920596
5097,33,4748,Pronamp,Cana-de-açúcar,241654.44106180023,2023-07-16 01:55:22.184281,2026-04-21 01:55:22.220484,10.551619832871737,Ativo,0,Sul,SP,2023,7,3,0,Em dia,Grande,Cliente_4748,23953724011.0,118369.55464029868,119.61870780338862,325.41375565147763,2023-09-15 01:55:22.407115,Médio Produtor,1.8179329226557153,Muito Baixo,Grande,Sicoob Regional 33,SP,Sul,0.0,1208.2722053090013
5098,19,1420,Pronamp,Cana-de-açúcar,410420.1572965776,2023-12-14 01:55:22.184284,2025-10-20 01:55:22.220487,6.5363492981184805,Vencido,126,Centro-Oeste,MG,2023,12,4,1,Acima de 90 dias,Grande,,,,,,,,,,,Sicoob Regional 19,SP,Nordeste,410420.1572965776,123126.04718897327
5099,46,2605,Custeio,Cana-de-açúcar,293433.2250456708,2024-05-26 01:55:22.184288,2026-05-08 01:55:22.220491,10.386902098480183,Ativo,0,Sudeste,BA,2024,5,2,0,Em dia,Grande,Cliente_2605,81161430418.0,156451.9113162503,43.98491640409866,432.1561534434762,2023-04-20 01:55:22.399671,Pequeno Produtor,2.223134839151266,Baixo,Média,Sicoob Regional 46,MG,Norte,0.0,1467.166125228354
5100,14,2039,Pronamp,Milho,82455.85270169235,2024-01-05 01:55:22.184292,2026-05-30 01:55:22.220494,9.414117321892457,Ativo,0,Nordeste,SP,2024,1,1,0,Em dia,Médio,Cliente_2039,74443406845.0,222209.79338697,105.55929115054364,825.0797199973695,2021-07-23 01:55:22.397674,Médio Produtor,3.9644079397672827,Excelente,Grande,Sicoob Regional 14,MT,Norte,0.0,412.2792635084617
5101,39,3337,Investimento,Algodão,188690.65146779,2024-11-12 01:55:22.184295,2026-07-04 01:55:22.220498,10.292438021123465,Liquidado,0,Norte,PR,2024,11,4,0,Em dia,Médio,Cliente_3337,46006056600.0,150127.75525370604,59.0247002561706,407.7845366957541,2024-12-19 01:55:22.402207,Grande Produtor,0.5557837097878165,Baixo,Média,Sicoob Regional 39,SP,Nordeste,0.0,943.45325733895
5102,26,3597,Pronamp,Milho,97212.52366915188,2023-12-17 01:55:22.184299,2026-02-20 01:55:22.220501,10.25144172347494,Liquidado,0,Sudeste,BA,2023,12,4,0,Em dia,Médio,Cliente_3597,98128323915.0,141602.78253164032,84.11847625405933,679.6270177377701,2021-11-02 01:55:22.403115,Pequeno Produtor,3.685147159479808,Bom,Média,Sicoob Regional 26,RS,Centro-Oeste,0.0,486.0626183457594
5103,24,3517,Pronaf,Cana-de-açúcar,208779.07702572417,2023-11-24 01:55:22.184302,2026-04-14 01:55:22.220505,10.938898103448553,Ativo,0,Centro-Oeste,MT,2023,11,4,0,Em dia,Grande,Cliente_3517,31529028678.0,110203.55065448518,90.32798775162178,617.4757113560673,2022-08-31 01:55:22.402836,Médio Produtor,2.858316221765914,Médio,Média,Sicoob Regional 24,BA,Sudeste,0.0,1043.8953851286208
5104,40,2036,Investimento,Cana-de-açúcar,94520.651238517,2024-11-28 01:55:22.184306,2026-06-26 01:55:22.220508,10.582384145330575,Ativo,0,Nordeste,RS,2024,11,4,0,Em dia,Médio,Cliente_2036,20522252971.0,68392.20811354535,103.29551130740728,349.0804604522791,2025-03-04 01:55:22.397662,Grande Produtor,0.35044490075290896,Muito Baixo,Grande,Sicoob Regional 40,BA,Norte,0.0,472.60325619258504
5105,16,2128,Investimento,Milho,215245.19813229603,2025-03-09 01:55:22.184309,2026-05-10 01:55:22.220512,5.209153425699758,Liquidado,0,Sul,MT,2025,3,1,0,Em dia,Grande,Cliente_2128,89032038584.0,53289.97256096691,143.34332730625744,694.4186572506594,2023-09-09 01:55:22.397991,Grande Produtor,1.834360027378508,Bom,Grande,Sicoob Regional 16,RS,Nordeste,0.0,1076.2259906614802
5106,42,4999,Pronamp,Algodão,178609.22212382115,2024-12-16 01:55:22.184313,2025-11-15 01:55:22.220515,8.001303017461113,Vencido,69,Norte,MG,2024,12,4,0,61-90 dias,Médio,Cliente_4999,35274859218.0,203884.36485850796,89.95632116250181,451.42919337801385,2024-12-30 01:55:22.407985,Médio Produtor,0.5256673511293635,Baixo,Média,Sicoob Regional 42,RS,Sudeste,0.0,17860.922212382116
5107,24,3310,Investimento,Cana-de-açúcar,278864.58762540354,2024-03-15 01:55:22.184316,2025-12-16 01:55:22.220519,11.191112189483336,Ativo,0,Sul,PR,2024,3,1,0,Em dia,Grande,Cliente_3310,85500016011.0,105014.276347802,65.79474077548366,778.0976576976902,2025-06-14 01:55:22.402112,Pequeno Produtor,0.07118412046543464,Excelente,Média,Sicoob Regional 24,BA,Sudeste,0.0,1394.3229381270178
5108,5,2277,Pronaf,Cana-de-açúcar,330655.93110278365,2024-06-05 01:55:22.184320,2025-09-28 01:55:22.220522,6.913560361153404,Ativo,0,Sul,GO,2024,6,2,0,Em dia,Grande,Cliente_2277,71408585496.0,79556.59572010738,104.23923869155476,695.1280298544957,2022-10-11 01:55:22.398521,Pequeno Produtor,2.746064339493498,Bom,Grande,Sicoob Engecred,GO,Centro-Oeste,0.0,1653.2796555139182
5109,7,2203,Comercialização,Cana-de-açúcar,225577.2729693154,2024-05-10 01:55:22.184323,2026-03-23 01:55:22.220526,6.106108671717854,Ativo,0,Nordeste,PR,2024,5,2,0,Em dia,Grande,Cliente_2203,32095454358.0,156391.04175630346,71.61374403404,545.11332917652,2024-11-26 01:55:22.398261,Pequeno Produtor,0.6187542778918549,Médio,Média,Sicoob Regional 7,MT,Nordeste,0.0,1127.8863648465772
5110,23,2673,Pronamp,Algodão,83962.56362044366,2024-08-06 01:55:22.184327,2025-10-24 01:55:22.220529,7.143570813196519,Liquidado,0,Sul,MT,2024,8,3,0,Em dia,Médio,Cliente_2673,89414516526.0,93529.04638849873,140.08446147766034,885.599971877834,2022-07-13 01:55:22.399907,Pequeno Produtor,2.9924709103353866,Excelente,Grande,Sicoob Regional 23,MG,Nordeste,0.0,419.81281810221833
5111,28,2562,Pronaf,Cana-de-açúcar,260715.1797350644,2024-02-18 01:55:22.184330,2026-06-26 01:55:22.220532,11.650162013000758,Vencido,165,Norte,GO,2024,2,1,1,Acima de 90 dias,Grande,Cliente_2562,29191012848.0,134178.68202468162,91.57674357729036,855.4761898316367,2025-06-07 01:55:22.399523,Pequeno Produtor,0.09034907597535935,Excelente,Média,Sicoob Regional 28,MT,Sudeste,260715.1797350644,78214.55392051932
5112,3,2115,Comercialização,Algodão,169027.43451981165,2024-10-08 01:55:22.184334,2026-01-28 01:55:22.220536,7.334493484526048,Vencido,8,Sul,RS,2024,10,4,0,1-30 dias,Médio,Cliente_2115,15935368874.0,167480.0890068746,1.0,650.8906442343246,2020-12-14 01:55:22.397945,Médio Produtor,4.569472963723477,Bom,Pequena,Sicoob Cooplivre,SP,Sudeste,0.0,1690.2743451981166
5113,3,4079,Comercialização,Milho,134105.31654346886,2024-09-07 01:55:22.184337,2026-05-09 01:55:22.220539,8.293088913119364,Liquidado,0,Centro-Oeste,MT,2024,9,3,0,Em dia,Médio,Cliente_4079,27911640927.0,96733.0162995909,131.1167921274229,402.8325354526169,2024-03-25 01:55:22.404786,Pequeno Produtor,1.2922655715263518,Baixo,Grande,Sicoob Cooplivre,SP,Sudeste,0.0,670.5265827173442
5114,29,3617,Pronamp,Milho,353262.9719799116,2025-06-21 01:55:22.184341,2026-05-16 01:55:22.220543,10.641308873829368,Liquidado,0,Sudeste,SP,2025,6,2,0,Em dia,Grande,Cliente_3617,54103736571.0,143201.60112182246,107.99588544065097,490.16544271791713,2022-09-10 01:55:22.403184,Médio Produtor,2.830937713894593,Baixo,Grande,Sicoob Regional 29,SP,Norte,0.0,1766.314859899558
5115,24,2251,Pronamp,Milho,213275.45616490292,2024-06-22 01:55:22.184344,2026-01-01 01:55:22.220546,8.13111069053617,Liquidado,0,Sudeste,BA,2024,6,2,0,Em dia,Grande,Cliente_2251,80971591410.0,141449.43236260797,71.60064631474401,838.5645458524474,2025-05-19 01:55:22.398428,Pequeno Produtor,0.14236824093086928,Excelente,Média,Sicoob Regional 24,BA,Sudeste,0.0,1066.3772808245146
5116,13,2533,Custeio,Café,355504.65074139554,2023-09-07 01:55:22.184348,2025-12-06 01:55:22.220550,6.541769669093591,Liquidado,0,Nordeste,GO,2023,9,3,0,Em dia,Grande,Cliente_2533,73825151108.0,20000.0,88.57471610424318,838.6291758164016,2023-01-11 01:55:22.399420,Pequeno Produtor,2.4941820670773445,Excelente,Média,Sicoob Regional 13,SP,Sul,0.0,1777.5232537069778
5117,42,3460,Custeio,Cana-de-açúcar,343726.8555925978,2024-07-12 01:55:22.184351,2026-04-09 01:55:22.220553,9.203399160621176,Ativo,0,Centro-Oeste,PR,2024,7,3,0,Em dia,Grande,Cliente_3460,63855753539.0,29978.16359879455,94.63517764144444,599.9018791646886,2020-12-02 01:55:22.402642,Médio Produtor,4.602327173169062,Médio,Média,Sicoob Regional 42,RS,Sudeste,0.0,1718.634277962989
5118,24,1747,Investimento,Café,231589.74351012264,2023-09-19 01:55:22.184355,2025-11-05 01:55:22.220557,8.160374678029399,Liquidado,0,Norte,GO,2023,9,3,0,Em dia,Grande,Cliente_1747,36881102856.0,88863.34014541395,67.72467637626977,623.1032983446407,2023-09-30 01:55:22.396609,Médio Produtor,1.7768651608487338,Médio,Média,Sicoob Regional 24,BA,Sudeste,0.0,1157.9487175506133
5119,22,2952,Pronaf,Cana-de-açúcar,344992.4609582246,2024-09-18 01:55:22.184358,2026-01-13 01:55:22.220560,11.34825774526802,Ativo,0,Norte,GO,2024,9,3,0,Em dia,Grande,Cliente_2952,65971085358.0,98016.52404311516,156.32711989601887,531.0964897583182,2024-08-14 01:55:22.400873,Grande Produtor,0.9034907597535934,Médio,Grande,Sicoob Regional 22,GO,Nordeste,0.0,1724.962304791123
5120,25,840,Custeio,Café,386752.2441652793,2023-09-30 01:55:22.184362,2026-06-05 01:55:22.220563,11.715271834996926,Ativo,0,Nordeste,RS,2023,9,3,0,Em dia,Grande,Cliente_840,92158458379.0,98150.1759641458,120.08006947679264,670.9422177010449,2021-12-26 01:55:22.393133,Pequeno Produtor,3.5373032169746748,Bom,Grande,Sicoob Regional 25,GO,Sudeste,0.0,1933.7612208263965
5121,30,3934,Pronamp,Milho,128196.9165747248,2025-02-23 01:55:22.184365,2026-03-06 01:55:22.220567,9.666160338040928,Ativo,0,Sul,GO,2025,2,1,0,Em dia,Médio,Cliente_3934,57044321619.0,111943.74808539847,85.40201963877006,605.190713705342,2021-01-24 01:55:22.404285,Médio Produtor,4.457221081451061,Médio,Média,Sicoob Regional 30,PR,Nordeste,0.0,640.984582873624
5122,15,435,Comercialização,Soja,177812.31852682764,2025-06-27 01:55:22.184369,2026-01-22 01:55:22.220570,11.542218361118364,Ativo,0,Centro-Oeste,MG,2025,6,2,0,Em dia,Médio,Cliente_435,81260747714.0,124548.17145571782,95.8851001116747,585.6905667595676,2022-11-07 01:55:22.391549,Médio Produtor,2.6721423682409307,Médio,Média,Sicoob Regional 15,PR,Centro-Oeste,0.0,889.0615926341383
5123,3,2356,Pronaf,Algodão,263725.0137646004,2024-07-11 01:55:22.184372,2026-05-11 01:55:22.220574,10.70107702070237,Ativo,0,Norte,RS,2024,7,3,0,Em dia,Grande,Cliente_2356,77552049747.0,76513.85675750193,115.13799659508896,683.6822312782547,2022-01-18 01:55:22.398793,Grande Produtor,3.4743326488706368,Bom,Grande,Sicoob Cooplivre,SP,Sudeste,0.0,1318.625068823002
5124,4,1269,Pronamp,Algodão,87673.80643820029,2023-08-27 01:55:22.184376,2025-08-23 01:55:22.220577,5.80151522302895,Ativo,0,Centro-Oeste,PR,2023,8,3,0,Em dia,Médio,Cliente_1269,14492630306.0,174026.56370354662,43.92968974930226,692.2139794733284,2024-01-05 01:55:22.394692,Pequeno Produtor,1.51129363449692,Bom,Média,Sicoob Metropolitano,PR,Sul,0.0,438.36903219100145
5125,33,1740,Custeio,Soja,371147.1106311348,2024-12-26 01:55:22.184379,2026-03-16 01:55:22.220582,9.807013795521526,Ativo,0,Centro-Oeste,GO,2024,12,4,0,Em dia,Grande,Cliente_1740,31947269419.0,203946.53943757783,103.28602267259164,579.5974684218492,2025-02-08 01:55:22.396585,Pequeno Produtor,0.4161533196440794,Médio,Grande,Sicoob Regional 33,SP,Sul,0.0,1855.735553155674
5126,15,2036,Pronaf,Soja,282384.8269189506,2025-04-09 01:55:22.184383,2026-02-11 01:55:22.220586,8.52284532748498,Ativo,0,Sul,PR,2025,4,2,0,Em dia,Grande,Cliente_2036,20522252971.0,68392.20811354535,103.29551130740728,349.0804604522791,2025-03-04 01:55:22.397662,Grande Produtor,0.35044490075290896,Muito Baixo,Grande,Sicoob Regional 15,PR,Centro-Oeste,0.0,1411.924134594753
5127,50,4670,Comercialização,Soja,285233.0662462607,2024-03-29 01:55:22.184386,2025-11-03 01:55:22.220589,8.545518106976395,Ativo,0,Centro-Oeste,BA,2024,3,1,0,Em dia,Grande,Cliente_4670,46090138907.0,119402.00094796252,87.10150256698041,865.727508610336,2024-05-23 01:55:22.406846,Grande Produtor,1.1307323750855578,Excelente,Média,Sicoob Regional 50,SP,Sudeste,0.0,1426.1653312313035
5128,1,808,Comercialização,Cana-de-açúcar,384803.677614918,2025-04-04 01:55:22.184390,2026-05-31 01:55:22.220593,8.447093299627653,Ativo,0,Nordeste,RS,2025,4,2,0,Em dia,Grande,Cliente_808,38970086372.0,167400.63487277168,99.90846743046816,540.7945280131127,2023-09-22 01:55:22.393016,Pequeno Produtor,1.7987679671457906,Médio,Média,Sicoob Crediminas,MG,Sudeste,0.0,1924.01838807459
5129,49,3868,Pronaf,Soja,404631.05417587375,2024-10-09 01:55:22.184393,2025-09-11 01:55:22.220596,7.303564192440554,Ativo,0,Nordeste,SP,2024,10,4,0,Em dia,Grande,Cliente_3868,16619613292.0,183620.9848168401,207.7183362126784,719.4507281209435,2024-01-27 01:55:22.404054,Grande Produtor,1.4510609171800137,Bom,Grande,Sicoob Regional 49,RS,Sudeste,0.0,2023.1552708793688
5130,37,426,Comercialização,Soja,337984.47785306646,2023-07-15 01:55:22.184397,2026-01-28 01:55:22.220599,5.932220905796206,Ativo,0,Norte,MG,2023,7,3,0,Em dia,Grande,Cliente_426,77785817429.0,158315.01959450706,66.19575217832869,312.1118123794675,2023-03-24 01:55:22.391482,Pequeno Produtor,2.297056810403833,Muito Baixo,Média,Sicoob Regional 37,RS,Sudeste,0.0,1689.9223892653324
5131,1,4261,Custeio,Algodão,354785.0812693401,2025-01-01 01:55:22.184401,2026-01-25 01:55:22.220603,10.86514719215424,Ativo,0,Centro-Oeste,RS,2025,1,1,0,Em dia,Grande,Cliente_4261,73637813347.0,63718.88372251674,59.75344717841581,708.7194406694377,2023-11-26 01:55:22.405426,Pequeno Produtor,1.620807665982204,Bom,Média,Sicoob Crediminas,MG,Sudeste,0.0,1773.9254063467006
5132,34,4789,Investimento,Soja,342943.9916117379,2025-04-02 01:55:22.184404,2026-06-30 01:55:22.220606,10.121365518265618,Ativo,0,Centro-Oeste,BA,2025,4,2,0,Em dia,Grande,Cliente_4789,59800808355.0,172281.4978700453,95.94030245429528,424.0837287531453,2021-12-26 01:55:22.407259,Médio Produtor,3.5373032169746748,Baixo,Média,Sicoob Regional 34,PR,Norte,0.0,1714.7199580586894
5133,22,3221,Comercialização,Soja,308010.062453856,2025-06-11 01:55:22.184408,2025-10-06 01:55:22.220610,6.772143916368535,Vencido,168,Nordeste,GO,2025,6,2,1,Acima de 90 dias,Grande,Cliente_3221,43135446536.0,57908.36059812369,135.01133828543394,563.5029207974815,2024-10-31 01:55:22.401799,Pequeno Produtor,0.6899383983572895,Médio,Grande,Sicoob Regional 22,GO,Nordeste,308010.062453856,92403.0187361568
5134,4,509,Pronaf,Algodão,221457.1198964104,2024-01-27 01:55:22.184411,2026-04-22 01:55:22.220613,8.711016082153792,Ativo,0,Centro-Oeste,GO,2024,1,1,0,Em dia,Grande,Cliente_509,49266316231.0,155809.98079908534,113.6402635546537,553.4577728900045,2024-10-01 01:55:22.391853,Grande Produtor,0.7720739219712526,Médio,Grande,Sicoob Metropolitano,PR,Sul,0.0,1107.285599482052
5135,46,4749,Comercialização,Algodão,194692.4793821773,2024-03-17 01:55:22.184415,2025-10-12 01:55:22.220617,8.069207690865603,Vencido,96,Sudeste,GO,2024,3,1,1,Acima de 90 dias,Médio,Cliente_4749,43064750300.0,130861.56532627832,23.82713312642855,656.9368310612259,2024-06-02 01:55:22.407118,Grande Produtor,1.103353867214237,Bom,Média,Sicoob Regional 46,MG,Norte,194692.4793821773,58407.743814653186
5136,24,2298,Custeio,Cana-de-açúcar,31856.268412943144,2024-01-19 01:55:22.184418,2025-08-21 01:55:22.220620,6.192121230157993,Vencido,166,Centro-Oeste,PR,2024,1,1,1,Acima de 90 dias,Pequeno,Cliente_2298,38815394693.0,65088.192392736826,38.1073058682967,636.6588526625749,2023-11-27 01:55:22.398594,Médio Produtor,1.6180698151950719,Médio,Média,Sicoob Regional 24,BA,Sudeste,31856.268412943144,9556.880523882943
5137,30,3598,Custeio,Algodão,248580.8281529352,2023-12-30 01:55:22.184422,2026-05-25 01:55:22.220624,8.874121552754383,Ativo,0,Centro-Oeste,RS,2023,12,4,0,Em dia,Grande,Cliente_3598,48087835761.0,195982.12333038737,20.54960752803769,827.8707813130121,2022-12-29 01:55:22.403118,Pequeno Produtor,2.529774127310062,Excelente,Média,Sicoob Regional 30,PR,Nordeste,0.0,1242.904140764676
5138,5,3868,Investimento,Cana-de-açúcar,278222.2282115021,2023-08-14 01:55:22.184425,2026-01-13 01:55:22.220627,3.653743211646031,Ativo,0,Sudeste,RS,2023,8,3,0,Em dia,Grande,Cliente_3868,16619613292.0,183620.9848168401,207.7183362126784,719.4507281209435,2024-01-27 01:55:22.404054,Grande Produtor,1.4510609171800137,Bom,Grande,Sicoob Engecred,GO,Centro-Oeste,0.0,1391.1111410575104
5139,23,1276,Investimento,Cana-de-açúcar,254286.58889398063,2025-04-01 01:55:22.184429,2025-10-04 01:55:22.220630,7.642862830137891,Liquidado,0,Centro-Oeste,MT,2025,4,2,0,Em dia,Grande,Cliente_1276,18513951717.0,142780.06936467122,64.8408074848218,678.1569202928192,2024-04-12 01:55:22.394716,Médio Produtor,1.242984257357974,Bom,Média,Sicoob Regional 23,MG,Nordeste,0.0,1271.432944469903
5140,43,4517,Custeio,Cana-de-açúcar,209632.90666682625,2024-08-12 01:55:22.184432,2025-12-22 01:55:22.220634,6.19150117795077,Ativo,0,Nordeste,MT,2024,8,3,0,Em dia,Grande,Cliente_4517,90037610350.0,119306.66108578068,132.22129355891823,479.892412250924,2021-12-11 01:55:22.406316,Grande Produtor,3.578370978781656,Baixo,Grande,Sicoob Regional 43,SP,Norte,0.0,1048.1645333341312
5141,45,367,Comercialização,Cana-de-açúcar,295869.0838748266,2023-07-23 01:55:22.184436,2025-11-02 01:55:22.220637,8.588925677147621,Liquidado,0,Nordeste,BA,2023,7,3,0,Em dia,Grande,Cliente_367,61316420910.0,116326.9326644014,82.44849794230032,548.5262316133831,2021-12-03 01:55:22.391270,Médio Produtor,3.600273785078713,Médio,Média,Sicoob Regional 45,BA,Sul,0.0,1479.3454193741331
5142,31,1376,Custeio,Café,142195.8089873491,2024-09-04 01:55:22.184440,2025-12-29 01:55:22.220641,6.722992287094417,Ativo,0,Sudeste,SP,2024,9,3,0,Em dia,Médio,Cliente_1376,37162002483.0,85901.13770340994,111.41959633945488,717.1497102927895,2023-05-01 01:55:22.395058,Pequeno Produtor,2.193018480492813,Bom,Grande,Sicoob Regional 31,RS,Norte,0.0,710.9790449367455
5143,13,4257,Comercialização,Café,259323.87136243764,2025-04-27 01:55:22.184443,2025-09-19 01:55:22.220644,10.501658561606623,Ativo,0,Sul,PR,2025,4,2,0,Em dia,Grande,Cliente_4257,20515748087.0,176956.95024743042,74.12034947761546,396.5931133711186,2022-07-22 01:55:22.405412,Pequeno Produtor,2.967830253251198,Muito Baixo,Média,Sicoob Regional 13,SP,Sul,0.0,1296.6193568121882
5144,37,972,Investimento,Algodão,218168.1048223877,2024-10-31 01:55:22.184447,2026-07-03 01:55:22.220647,5.798960023362576,Ativo,0,Sul,GO,2024,10,4,0,Em dia,Grande,Cliente_972,42976663027.0,173352.5287186512,94.98345183650213,572.3634932182651,2021-11-21 01:55:22.393625,Médio Produtor,3.6331279945242985,Médio,Média,Sicoob Regional 37,RS,Sudeste,0.0,1090.8405241119385
5145,2,2710,Custeio,Milho,291641.01861918863,2024-10-22 01:55:22.184450,2026-04-09 01:55:22.220651,9.717414747364431,Ativo,0,Sudeste,SP,2024,10,4,0,Em dia,Grande,Cliente_2710,44270001189.0,40445.271936392135,108.31436519673774,525.6184538755923,2022-11-22 01:55:22.400034,Pequeno Produtor,2.631074606433949,Médio,Grande,Sicoob Credicom,MG,Sudeste,0.0,1458.205093095943
5146,23,2140,Pronaf,Algodão,265395.4055930599,2024-07-16 01:55:22.184454,2026-03-03 01:55:22.220655,6.033151563940141,Liquidado,0,Nordeste,MT,2024,7,3,0,Em dia,Grande,Cliente_2140,40722665576.0,133881.20740600905,74.52579876858276,711.7564176209112,2023-03-28 01:55:22.398034,Grande Produtor,2.2861054072553046,Bom,Média,Sicoob Regional 23,MG,Nordeste,0.0,1326.9770279652996
5147,29,356,Investimento,Soja,199426.6362000712,2024-08-13 01:55:22.184457,2025-11-08 01:55:22.220658,7.159374375469577,Ativo,0,Sudeste,PR,2024,8,3,0,Em dia,Médio,Cliente_356,60868200175.0,20000.0,167.35303454080452,308.4826072359164,2021-06-09 01:55:22.391232,Grande Produtor,4.084873374401095,Muito Baixo,Grande,Sicoob Regional 29,SP,Norte,0.0,997.133181000356
5148,28,4457,Investimento,Soja,188582.73909356672,2023-10-24 01:55:22.184461,2026-04-04 01:55:22.220661,7.086481261613648,Liquidado,0,Centro-Oeste,PR,2023,10,4,0,Em dia,Médio,Cliente_4457,39211662826.0,88320.22943401632,55.07913161381589,880.5250626433872,2021-08-09 01:55:22.406106,Pequeno Produtor,3.917864476386037,Excelente,Média,Sicoob Regional 28,MT,Sudeste,0.0,942.9136954678336
5149,8,4353,Investimento,Algodão,76368.34815761886,2023-09-06 01:55:22.184464,2026-01-01 01:55:22.220665,8.350537552500484,Ativo,0,Nordeste,BA,2023,9,3,0,Em dia,Médio,Cliente_4353,71098932345.0,109666.01745656176,74.40971949104403,405.80871193282377,2023-09-29 01:55:22.405746,Pequeno Produtor,1.7796030116358659,Baixo,Média,Sicoob Regional 8,PR,Centro-Oeste,0.0,381.84174078809434
5150,27,3479,Investimento,Soja,503639.3550925952,2023-10-31 01:55:22.184468,2026-04-16 01:55:22.220668,7.659983834687883,Liquidado,0,Centro-Oeste,SP,2023,10,4,0,Em dia,Grande,Cliente_3479,42674460479.0,230136.04281095343,31.76957503902628,375.94770241629897,2022-11-10 01:55:22.402707,Pequeno Produtor,2.6639288158795345,Muito Baixo,Média,Sicoob Regional 27,MG,Norte,0.0,2518.1967754629763
5151,21,351,Investimento,Milho,302533.0829267277,2023-07-28 01:55:22.184471,2026-04-02 01:55:22.220672,6.0931728626296096,Liquidado,0,Nordeste,PR,2023,7,3,0,Em dia,Grande,Cliente_351,60868616092.0,84957.69234770181,48.82841680464944,441.88938361488624,2020-10-08 01:55:22.391214,Médio Produtor,4.7529089664613275,Baixo,Média,Sicoob Regional 21,BA,Sul,0.0,1512.6654146336386
5152,1,938,Pronaf,Milho,137783.05489999618,2024-10-05 01:55:22.184475,2025-11-12 01:55:22.220675,7.595799247068515,Ativo,0,Sudeste,SP,2024,10,4,0,Em dia,Médio,Cliente_938,10406644314.0,155195.09881771164,38.617192103210975,413.2913188318586,2023-10-06 01:55:22.393499,Médio Produtor,1.7604380561259412,Baixo,Média,Sicoob Crediminas,MG,Sudeste,0.0,688.9152744999809
