id_cliente,nome_cliente,cpf_cnpj,renda_anual,area_propriedade,score_credito,data_cadastro,segmento
3081,Cliente_3081,62797159927,173067.35160271585,103.7576236972491,593.6024820154888,2023-03-30 01:55:22.401320,Médio Produtor
3082,Cliente_3082,17028120107,86651.44235566547,45.94035262462714,617.4303868765157,2022-09-17 01:55:22.401324,Pequeno Produtor
3083,Cliente_3083,63353990576,96930.77896741303,29.541309854884396,573.8590855070822,2023-10-29 01:55:22.401327,Grande Produtor
3084,Cliente_3084,36662273923,53549.2992143048,26.082117910053945,823.378783573489,2021-09-24 01:55:22.401331,Grande Produtor
3085,Cliente_3085,18132692761,112121.66970340302,1.0,396.7596322115226,2023-02-04 01:55:22.401334,Médio Produtor
3086,Cliente_3086,46425971500,91534.67419496365,1.0,365.3360966039172,2023-03-12 01:55:22.401337,Pequeno Produtor
3087,Cliente_3087,33256232742,178867.45360906128,1.0,607.6533109912057,2020-10-17 01:55:22.401341,Médio Produtor
3088,Cliente_3088,48787559025,61392.12319743994,21.989545786820763,857.9985690565237,2025-05-21 01:55:22.401344,Pequeno Produtor
3089,Cliente_3089,11052624355,45638.00271946541,66.9493472632333,729.5367772580204,2025-05-06 01:55:22.401348,Médio Produtor
3090,Cliente_3090,32506324686,154113.67295805181,117.04389885195431,407.7028672265439,2024-03-27 01:55:22.401351,Pequeno Produtor
3091,Cliente_3091,11583566560,86386.14705133125,80.3800649542388,363.55403560792865,2021-12-22 01:55:22.401354,Médio Produtor
3092,Cliente_3092,60923138263,50715.89631438261,179.39631315704096,327.144798573622,2025-02-07 01:55:22.401358,Pequeno Produtor
3093,Cliente_3093,16773716732,129375.8486070142,26.485047006100835,416.5242572806399,2021-04-05 01:55:22.401361,Pequeno Produtor
3094,Cliente_3094,89898218508,187368.94594016403,74.51521968065023,387.3693021551987,2024-01-22 01:55:22.401365,Pequeno Produtor
3095,Cliente_3095,35967439433,127436.11743825761,34.42638309147091,894.6418339314308,2020-07-22 01:55:22.401368,Pequeno Produtor
3096,Cliente_3096,79279609447,114722.61256937032,44.87814528118762,659.2614736207304,2024-05-30 01:55:22.401371,Grande Produtor
3097,Cliente_3097,10259673191,199691.78172363184,47.77763479257546,786.2997921203041,2025-05-11 01:55:22.401375,Médio Produtor
3098,Cliente_3098,88671609521,78456.40514660616,128.48409010531108,748.3528795449233,2024-06-25 01:55:22.401378,Pequeno Produtor
3099,Cliente_3099,40259334334,148715.502551267,55.36145995149272,559.978411385403,2021-08-03 01:55:22.401382,Pequeno Produtor
3100,Cliente_3100,55433986971,188350.79658262333,1.0,694.7684438561444,2024-05-14 01:55:22.401385,Médio Produtor
3101,Cliente_3101,78199326823,177435.96103017204,55.148287516481304,684.9290391264178,2023-12-16 01:55:22.401389,Grande Produtor
3102,Cliente_3102,25072801103,194660.72749567695,84.19537169127943,439.17572750998374,2024-12-26 01:55:22.401392,Médio Produtor
3103,Cliente_3103,92978587253,69790.9030602236,74.04203320913587,873.4001834966527,2023-09-20 01:55:22.401395,Pequeno Produtor
3104,Cliente_3104,67644937535,209104.2397705123,158.9248718501188,348.7075045631675,2024-09-09 01:55:22.401399,Pequeno Produtor
3105,Cliente_3105,49411792382,115998.12301289217,37.62398840565419,305.9975460700019,2023-04-20 01:55:22.401402,Grande Produtor
3106,Cliente_3106,69164192239,158944.07330737676,80.76294996724864,669.9654082940185,2024-10-04 01:55:22.401406,Médio Produtor
3107,Cliente_3107,77582927757,131199.7620541431,102.94545990810798,345.58204180852,2024-06-04 01:55:22.401409,Pequeno Produtor
3108,Cliente_3108,83803634239,107368.08028723576,111.33942884650172,597.1614284348568,2021-11-08 01:55:22.401412,Pequeno Produtor
3109,Cliente_3109,68335265654,66955.85712982534,80.33395119141447,850.6540515188327,2022-02-15 01:55:22.401416,Médio Produtor
3110,Cliente_3110,26239107871,233346.88203465,92.44801832862166,379.7043442644467,2021-07-16 01:55:22.401419,Pequeno Produtor
3111,Cliente_3111,31025326947,41421.98766452672,40.45145131635832,676.7013246026273,2022-01-03 01:55:22.401423,Pequeno Produtor
3112,Cliente_3112,72149028963,69996.43149621077,42.589065183452995,833.7536629655673,2021-11-20 01:55:22.401426,Grande Produtor
3113,Cliente_3113,88147349186,160483.57853543203,161.1089422902803,736.946580511614,2023-04-22 01:55:22.401429,Pequeno Produtor
3114,Cliente_3114,97910522786,26728.56048877936,55.80413734906806,724.2330168137848,2021-10-23 01:55:22.401433,Pequeno Produtor
3115,Cliente_3115,52225074402,37472.21714841832,79.60801426043645,635.4882132480568,2022-05-01 01:55:22.401436,Pequeno Produtor
3116,Cliente_3116,38532426137,42238.585493695544,105.31119020036446,486.533706267998,2024-08-23 01:55:22.401439,Grande Produtor
3117,Cliente_3117,53410594468,166184.54589527936,87.49010072038642,389.9668800386973,2023-09-24 01:55:22.401443,Grande Produtor
3118,Cliente_3118,19328758881,196095.46990916823,91.61165721864654,804.4784578161957,2021-07-10 01:55:22.401446,Médio Produtor
3119,Cliente_3119,18084965410,78772.04448787874,79.12375219823753,666.3678867472986,2024-10-06 01:55:22.401450,Médio Produtor
3120,Cliente_3120,95612065585,51338.24294402568,151.5391533788152,467.6954369755973,2024-03-08 01:55:22.401453,Grande Produtor
3121,Cliente_3121,45338366603,20000.0,33.18876825799978,471.95340093919424,2021-04-08 01:55:22.401456,Pequeno Produtor
3122,Cliente_3122,98357810133,53637.7292611055,82.92364611984581,400.3385252707934,2022-05-12 01:55:22.401460,Pequeno Produtor
3123,Cliente_3123,57817062976,20000.0,80.15125940118581,748.9094522992925,2024-07-04 01:55:22.401463,Grande Produtor
3124,Cliente_3124,67804275141,63353.56832320514,30.591729928603677,648.2079154413509,2022-03-15 01:55:22.401467,Pequeno Produtor
3125,Cliente_3125,83382874046,193676.3670365646,61.36164985507557,571.142847563973,2024-10-24 01:55:22.401470,Médio Produtor
3126,Cliente_3126,91021811833,92229.72858391011,66.63003771121612,783.4008956011124,2025-03-21 01:55:22.401474,Grande Produtor
3127,Cliente_3127,56338752971,236688.32838000724,99.72487652862117,824.8324851723684,2021-09-29 01:55:22.401477,Grande Produtor
3128,Cliente_3128,59637296582,74347.13212960967,95.01736505768386,826.1759667180302,2020-10-18 01:55:22.401480,Pequeno Produtor
3129,Cliente_3129,38109381461,84088.2256654647,110.10559931402567,482.6166471698468,2023-07-17 01:55:22.401484,Pequeno Produtor
3130,Cliente_3130,45280227028,227754.39683285973,93.24935225878322,787.6593183555397,2022-02-20 01:55:22.401487,Médio Produtor
3131,Cliente_3131,99623348348,205185.18656144093,92.97726134516988,459.0155875890685,2025-05-10 01:55:22.401491,Pequeno Produtor
3132,Cliente_3132,79125281016,118651.56598194166,121.89776600589283,895.7498998924403,2022-02-10 01:55:22.401494,Médio Produtor
3133,Cliente_3133,29392224397,118760.01200040324,4.650391363632238,873.5214686092653,2021-09-18 01:55:22.401497,Pequeno Produtor
3134,Cliente_3134,24499988212,92470.90390495637,95.77581369348528,801.7757699757244,2022-12-10 01:55:22.401501,Grande Produtor
3135,Cliente_3135,24726972186,138590.7483834016,1.0,520.4789539656078,2024-10-17 01:55:22.401504,Médio Produtor
3136,Cliente_3136,44550315919,115591.62104564514,105.85268133996061,473.6708968189023,2023-03-15 01:55:22.401508,Grande Produtor
3137,Cliente_3137,57203243607,129316.17802570554,51.1528889480273,686.4619084715855,2024-11-01 01:55:22.401511,Grande Produtor
3138,Cliente_3138,29172123141,73169.96206944279,95.11485357556467,892.2304319864484,2020-08-16 01:55:22.401514,Médio Produtor
3139,Cliente_3139,65857375760,162438.40786720012,30.437208563795572,462.17478167965555,2021-07-08 01:55:22.401518,Pequeno Produtor
3140,Cliente_3140,25024628566,152985.25752521527,135.89472277872943,485.30305790063323,2022-03-19 01:55:22.401521,Médio Produtor
3141,Cliente_3141,70223874595,86167.79334934954,64.19995553183243,792.282675284311,2022-05-23 01:55:22.401525,Pequeno Produtor
3142,Cliente_3142,24203307623,48113.75549007792,88.66025851173195,766.1869100898703,2023-10-18 01:55:22.401528,Médio Produtor
3143,Cliente_3143,93403643060,148465.76762627592,83.06713509505569,536.6490545549782,2022-03-27 01:55:22.401531,Médio Produtor
3144,Cliente_3144,39999049263,157791.339595636,43.52192564412697,490.0296035578971,2021-07-30 01:55:22.401535,Pequeno Produtor
3145,Cliente_3145,51460747842,167507.6974013891,110.56974203385313,309.73721694269017,2023-03-06 01:55:22.401538,Médio Produtor
3146,Cliente_3146,75472271432,163586.1630776038,21.43733642777204,543.280348295996,2024-12-29 01:55:22.401542,Pequeno Produtor
3147,Cliente_3147,53266760014,131073.2618668459,50.036090670368075,842.3876820994525,2025-06-05 01:55:22.401545,Pequeno Produtor
3148,Cliente_3148,35230243649,65063.90275910318,92.94048579949788,791.1693940376679,2023-04-23 01:55:22.401548,Pequeno Produtor
3149,Cliente_3149,57704244140,126585.50286598674,61.94605410566552,880.7885076494102,2023-01-22 01:55:22.401552,Pequeno Produtor
3150,Cliente_3150,55086097010,20000.0,1.0,704.8839878552571,2021-12-10 01:55:22.401555,Médio Produtor
3151,Cliente_3151,84289778460,143669.27154257736,72.01473081174503,666.2529818093092,2021-11-23 01:55:22.401559,Médio Produtor
3152,Cliente_3152,37506448431,155082.7196183367,39.371650410000925,797.6338938323679,2021-12-04 01:55:22.401562,Médio Produtor
3153,Cliente_3153,96511351148,99609.70842274987,198.34173311631722,562.988518338821,2025-05-29 01:55:22.401565,Grande Produtor
3154,Cliente_3154,13386876372,93817.64910363709,5.555092596503698,782.9264731873377,2021-09-14 01:55:22.401569,Pequeno Produtor
3155,Cliente_3155,95394608662,118658.75008386387,104.50236829695704,655.4151896296785,2024-03-17 01:55:22.401572,Grande Produtor
3156,Cliente_3156,29002109277,137113.89566044023,63.895258795869665,702.0292408145639,2025-06-08 01:55:22.401576,Pequeno Produtor
3157,Cliente_3157,82080936050,125032.6996238805,51.677858282092714,475.11749799032134,2025-03-10 01:55:22.401579,Pequeno Produtor
3158,Cliente_3158,67970647751,54827.96739409559,150.32945097901703,497.94451229341456,2023-11-22 01:55:22.401582,Pequeno Produtor
3159,Cliente_3159,49785303404,138812.2222575904,148.20123265451258,880.6411640771171,2025-01-13 01:55:22.401586,Pequeno Produtor
3160,Cliente_3160,84624439090,145216.14354847092,93.25601755713308,575.7743870613178,2022-09-07 01:55:22.401589,Médio Produtor
3161,Cliente_3161,10986736660,88140.62760365778,151.40616095002798,642.2189956547866,2023-09-12 01:55:22.401593,Pequeno Produtor
3162,Cliente_3162,27992863874,134368.8192194532,53.62815934106813,415.34760987795437,2023-04-27 01:55:22.401596,Pequeno Produtor
3163,Cliente_3163,92980815283,138938.20607240393,131.56416486667254,682.4412070275328,2023-11-16 01:55:22.401599,Grande Produtor
3164,Cliente_3164,34112252895,107360.80971573111,19.69920891270978,388.63443723447483,2025-05-13 01:55:22.401603,Pequeno Produtor
3165,Cliente_3165,52424500300,172984.62248827223,89.43930765674793,358.79315700924144,2022-06-05 01:55:22.401606,Médio Produtor
3166,Cliente_3166,27312555228,212873.97893568524,61.884381461400906,761.6148124155451,2023-11-15 01:55:22.401610,Pequeno Produtor
3167,Cliente_3167,72196876252,112802.24821048316,106.074092024867,680.8097146863246,2021-01-19 01:55:22.401613,Pequeno Produtor
3168,Cliente_3168,77904626286,115842.51718221394,105.4777968716796,463.2229116423548,2024-08-24 01:55:22.401616,Pequeno Produtor
3169,Cliente_3169,66367701950,120420.9825487351,110.16084203446398,532.5881780655825,2022-12-09 01:55:22.401620,Pequeno Produtor
3170,Cliente_3170,21266569576,183471.48526942125,95.13132738974424,459.71930201108796,2024-06-30 01:55:22.401623,Pequeno Produtor
3171,Cliente_3171,28900955424,182032.79314523222,98.54496849140595,786.8440940983717,2024-01-23 01:55:22.401629,Pequeno Produtor
3172,Cliente_3172,39614349496,77383.7583595916,103.79149379599977,738.4973047299981,2025-04-23 01:55:22.401633,Pequeno Produtor
3173,Cliente_3173,80750985216,58246.67802561923,76.0709541522282,314.52946856551387,2024-10-25 01:55:22.401636,Médio Produtor
3174,Cliente_3174,42839110152,87191.67518595533,73.07561574496508,766.117357193589,2024-08-05 01:55:22.401639,Médio Produtor
3175,Cliente_3175,32165388251,36703.59339918013,1.0,473.4744606695192,2021-01-29 01:55:22.401643,Pequeno Produtor
3176,Cliente_3176,82193713087,64566.742145943506,79.712541283176,765.2264532290308,2020-09-04 01:55:22.401646,Pequeno Produtor
3177,Cliente_3177,26240707105,137742.7908161017,99.30155146300842,508.0021164356615,2020-07-24 01:55:22.401650,Médio Produtor
3178,Cliente_3178,60417233054,116543.94747321842,61.563587113687205,372.3451296245246,2021-09-15 01:55:22.401653,Pequeno Produtor
3179,Cliente_3179,41805999772,115710.1828720876,75.54934813054717,506.23782610389185,2023-05-24 01:55:22.401656,Pequeno Produtor
3180,Cliente_3180,36875464002,191321.6004217625,73.19201682722019,802.9677852331054,2021-12-02 01:55:22.401660,Médio Produtor
3181,Cliente_3181,35484531404,75260.69192867997,60.365432781218054,336.5122000902668,2023-04-14 01:55:22.401663,Grande Produtor
3182,Cliente_3182,43248453441,140792.3876631127,74.16047324627046,857.192678703536,2025-06-02 01:55:22.401667,Grande Produtor
3183,Cliente_3183,59230244599,104338.0156603437,29.591443968746212,593.1543488692496,2024-12-03 01:55:22.401670,Pequeno Produtor
3184,Cliente_3184,69363647348,159281.55665024795,61.77682656973959,601.337659689929,2022-09-23 01:55:22.401673,Pequeno Produtor
3185,Cliente_3185,11475116145,159351.37817722315,101.58263462763195,636.9284589810961,2024-02-25 01:55:22.401677,Pequeno Produtor
3186,Cliente_3186,48973962706,71325.46409431534,85.2677806870558,756.8941433421861,2023-05-06 01:55:22.401680,Médio Produtor
3187,Cliente_3187,52452802368,181355.08217060496,104.09741190552253,731.5251408142859,2024-01-29 01:55:22.401684,Pequeno Produtor
3188,Cliente_3188,53085122611,157869.4348490274,87.64309040506402,869.9222778437583,2023-02-02 01:55:22.401687,Médio Produtor
3189,Cliente_3189,50094522190,36824.24586998242,152.30636306669965,521.6303018216003,2020-10-06 01:55:22.401690,Médio Produtor
3190,Cliente_3190,94540415626,23792.19328446471,65.1125651787435,410.61037928438844,2023-05-01 01:55:22.401694,Grande Produtor
3191,Cliente_3191,93710495161,119813.74099660832,112.15701976121548,503.1204392219468,2022-02-09 01:55:22.401697,Médio Produtor
3192,Cliente_3192,66426138654,117449.83073641286,66.968667533988,353.32774818112836,2024-08-01 01:55:22.401701,Pequeno Produtor
3193,Cliente_3193,15030758983,121936.07038191812,29.91255004401782,397.0866555276597,2021-09-15 01:55:22.401704,Pequeno Produtor
3194,Cliente_3194,86632982977,89126.63382693502,22.791476081061816,408.8415678303063,2022-07-09 01:55:22.401707,Pequeno Produtor
3195,Cliente_3195,50491288091,65129.3422977354,89.81289266832142,779.1503916688484,2024-05-20 01:55:22.401711,Grande Produtor
3196,Cliente_3196,80747148971,66986.23733741969,49.73635640924343,432.06617085420754,2023-12-06 01:55:22.401714,Pequeno Produtor
3197,Cliente_3197,43251235887,96299.39054249093,95.71964628383229,361.60522000955393,2023-09-25 01:55:22.401718,Pequeno Produtor
3198,Cliente_3198,23668830264,108902.36597473708,150.21226388356115,335.4583179773029,2023-08-24 01:55:22.401721,Grande Produtor
3199,Cliente_3199,12027151219,166176.1397781579,7.934554214971314,391.19481731911895,2021-09-20 01:55:22.401724,Grande Produtor
3200,Cliente_3200,86853874131,177903.8280260941,77.07041321638279,300.5970661862381,2021-06-27 01:55:22.401728,Pequeno Produtor
3201,Cliente_3201,47380249465,142823.0845541915,65.2979696200408,718.4306131868009,2023-07-07 01:55:22.401731,Grande Produtor
3202,Cliente_3202,33543241832,126343.59925993248,20.547559695835595,519.9968409459425,2023-01-15 01:55:22.401734,Médio Produtor
3203,Cliente_3203,35182342535,167689.9369653016,64.37975497119125,674.3888318571996,2021-06-25 01:55:22.401738,Grande Produtor
3204,Cliente_3204,25480288915,93654.06342843204,56.11778131128938,786.6540819320435,2023-10-22 01:55:22.401741,Médio Produtor
3205,Cliente_3205,94094090551,51239.36384519546,41.02430491567535,889.0400092543038,2021-11-19 01:55:22.401745,Médio Produtor
3206,Cliente_3206,81068445204,74340.38250312423,83.78335315197246,527.9840022445035,2021-07-15 01:55:22.401748,Pequeno Produtor
3207,Cliente_3207,84458788580,194165.5414214531,47.69713556420392,500.7611646060893,2022-01-19 01:55:22.401751,Médio Produtor
3208,Cliente_3208,83760175076,117986.85674052803,11.361378626999908,530.20317050745,2022-06-10 01:55:22.401755,Médio Produtor
3209,Cliente_3209,52321102342,71516.74368520986,70.93430314612293,840.0783579550322,2022-04-19 01:55:22.401758,Grande Produtor
3210,Cliente_3210,78764717715,90763.68537518205,39.252726260225764,683.8777843757441,2021-09-05 01:55:22.401762,Grande Produtor
3211,Cliente_3211,98140170001,103849.85621867381,93.75212048620064,662.5546205869239,2021-04-14 01:55:22.401765,Grande Produtor
3212,Cliente_3212,66248972357,100156.68305853484,16.18011156294419,848.7413173775395,2021-03-18 01:55:22.401768,Médio Produtor
3213,Cliente_3213,18431416945,20000.0,84.63045729129966,467.7741753903397,2022-04-24 01:55:22.401772,Médio Produtor
3214,Cliente_3214,69634356164,116405.34158190252,68.4143217301705,857.5127194129877,2021-10-03 01:55:22.401775,Pequeno Produtor
3215,Cliente_3215,56292858812,85537.83196856224,76.51643237181672,457.42193690250565,2024-05-10 01:55:22.401778,Pequeno Produtor
3216,Cliente_3216,59575218361,209944.80675679923,13.354114655782212,807.1841618084534,2021-12-12 01:55:22.401782,Pequeno Produtor
3217,Cliente_3217,76323898265,172488.6421059059,104.12721336431699,502.46294287001257,2022-02-11 01:55:22.401785,Pequeno Produtor
3218,Cliente_3218,78273856563,185138.43377436238,66.27548988347847,314.0964740537092,2020-09-15 01:55:22.401789,Médio Produtor
3219,Cliente_3219,42956409126,125390.25993934355,143.4973378405587,760.675706941918,2021-07-12 01:55:22.401792,Pequeno Produtor
3220,Cliente_3220,98738328991,63990.85067286781,68.04753130103447,397.9032832574343,2024-12-26 01:55:22.401795,Médio Produtor
3221,Cliente_3221,43135446536,57908.36059812369,135.01133828543394,563.5029207974815,2024-10-31 01:55:22.401799,Pequeno Produtor
3222,Cliente_3222,79217196618,20000.0,59.50861821255229,489.99490765446586,2023-12-05 01:55:22.401802,Pequeno Produtor
3223,Cliente_3223,93123942031,196768.61089174906,166.59708049977525,595.8179882222835,2024-01-22 01:55:22.401806,Grande Produtor
3224,Cliente_3224,36774641346,91538.2267954653,7.989729929810892,354.1492899075954,2023-01-16 01:55:22.401809,Pequeno Produtor
3225,Cliente_3225,25758872223,92808.84345111433,125.8152527821081,877.2328747251324,2024-12-25 01:55:22.401813,Médio Produtor
3226,Cliente_3226,56398976353,167108.9917315037,1.0,337.3652045255789,2024-02-29 01:55:22.401816,Pequeno Produtor
3227,Cliente_3227,77149217465,153821.62000599614,101.33115722813702,709.0181997124341,2021-03-24 01:55:22.401820,Médio Produtor
3228,Cliente_3228,89224795414,20000.0,127.70807848081502,480.07358903170325,2022-02-24 01:55:22.401823,Grande Produtor
3229,Cliente_3229,65851067095,154623.0731001949,36.04941617068616,497.7772720149351,2021-08-22 01:55:22.401826,Médio Produtor
3230,Cliente_3230,17737625881,136388.90711824648,91.67122277900864,800.9513495740628,2022-07-16 01:55:22.401830,Médio Produtor
3231,Cliente_3231,56823430959,163414.68534596753,114.64814559523458,633.6287093230138,2023-09-18 01:55:22.401833,Grande Produtor
3232,Cliente_3232,34862177569,156850.4142481145,133.2313448805231,347.1163080623437,2023-09-04 01:55:22.401836,Pequeno Produtor
3233,Cliente_3233,87238054391,111373.56889996974,87.98738112548723,783.4009808695531,2022-11-10 01:55:22.401840,Pequeno Produtor
3234,Cliente_3234,84933664588,194219.5386346642,97.76638884463982,711.9757617704552,2022-01-31 01:55:22.401843,Grande Produtor
3235,Cliente_3235,54078099008,184196.06005362648,54.48025472289095,388.94840827957825,2025-06-15 01:55:22.401847,Pequeno Produtor
3236,Cliente_3236,84273374895,155539.5960221664,93.18716173447025,718.3026384643484,2025-02-12 01:55:22.401850,Grande Produtor
3237,Cliente_3237,33594557941,192185.77867391508,121.99994117163587,498.2646254424652,2023-02-16 01:55:22.401854,Pequeno Produtor
3238,Cliente_3238,47441176219,90295.94525348175,44.38692630134283,570.0968962818718,2023-10-14 01:55:22.401857,Grande Produtor
3239,Cliente_3239,94097766508,34526.37950683455,95.13465155471606,420.8173633986118,2021-02-15 01:55:22.401860,Médio Produtor
3240,Cliente_3240,37458227428,134439.56105284928,58.619155563637094,829.1448732762932,2024-09-12 01:55:22.401864,Médio Produtor
3241,Cliente_3241,47411451140,185175.78556482727,112.9732791323043,798.4952410598502,2024-06-04 01:55:22.401867,Grande Produtor
3242,Cliente_3242,45969238304,117116.84809029107,97.22011791914063,588.7940151195805,2024-07-20 01:55:22.401871,Médio Produtor
3243,Cliente_3243,69280751205,64310.48266447889,97.50586540218893,784.4837574998385,2025-05-11 01:55:22.401874,Médio Produtor
3244,Cliente_3244,92567593972,130264.16065689511,129.22565870927576,821.1868637140941,2022-09-26 01:55:22.401877,Pequeno Produtor
3245,Cliente_3245,29433136550,90901.95090421531,106.20005013616559,515.4399928485233,2022-01-05 01:55:22.401881,Médio Produtor
3246,Cliente_3246,12161463541,67295.11530063066,88.85639684303119,336.5736921915844,2020-12-30 01:55:22.401884,Médio Produtor
3247,Cliente_3247,22017795217,111670.82890515341,44.05901762316369,333.92333378404464,2020-08-17 01:55:22.401888,Pequeno Produtor
3248,Cliente_3248,31940511590,116733.88189340568,40.451693280374585,810.057859005214,2023-09-03 01:55:22.401891,Pequeno Produtor
3249,Cliente_3249,33346402557,207862.50268142112,83.24148080948926,309.7065803839097,2020-12-23 01:55:22.401894,Pequeno Produtor
3250,Cliente_3250,61245119256,79873.91389165065,91.01875746255615,319.19705140212494,2021-02-25 01:55:22.401902,Pequeno Produtor
3251,Cliente_3251,53101663722,53420.64274694736,93.1633939834788,398.81980494150935,2023-08-26 01:55:22.401906,Médio Produtor
3252,Cliente_3252,87670380210,105537.71758774325,140.04788453550663,789.2723306310247,2025-01-28 01:55:22.401910,Médio Produtor
3253,Cliente_3253,77247055757,78607.11525008651,59.24525909232305,810.5069830708355,2024-04-20 01:55:22.401914,Pequeno Produtor
3254,Cliente_3254,88322092604,127759.0043555788,106.05565317050781,542.5217242049268,2022-09-03 01:55:22.401917,Médio Produtor
3255,Cliente_3255,52788205072,155564.8719857833,142.6125166342123,733.5469504375765,2024-04-22 01:55:22.401921,Pequeno Produtor
3256,Cliente_3256,67577853021,199329.26612191697,82.17580052599476,706.9493053225435,2021-11-19 01:55:22.401924,Pequeno Produtor
3257,Cliente_3257,82738344956,193712.0490967413,98.14644425048854,846.3321112061008,2020-07-29 01:55:22.401928,Médio Produtor
3258,Cliente_3258,55186629233,179860.94542911858,29.303026015287173,375.6668759087828,2023-11-29 01:55:22.401931,Médio Produtor
3259,Cliente_3259,64992704634,67718.99628016309,56.7155945329376,806.5073268347099,2023-09-27 01:55:22.401935,Pequeno Produtor
3260,Cliente_3260,14032829355,144652.4509518623,42.57269131420856,725.7961938704009,2025-04-26 01:55:22.401941,Pequeno Produtor
3261,Cliente_3261,49128485574,88402.84051172037,69.6047293197585,837.0802759930609,2022-10-10 01:55:22.401944,Médio Produtor
3262,Cliente_3262,98865315329,161720.99391702146,90.55632085587726,543.5382153854899,2024-07-07 01:55:22.401948,Pequeno Produtor
3263,Cliente_3263,52217518247,177231.13287302968,93.48955415619508,360.39874627214516,2024-05-03 01:55:22.401951,Médio Produtor
3264,Cliente_3264,48401834171,139321.58851688437,97.91865531604334,745.7587658059801,2023-11-11 01:55:22.401955,Pequeno Produtor
3265,Cliente_3265,60171186834,228647.4946168019,94.43515212759429,389.55553246687236,2023-01-20 01:55:22.401958,Pequeno Produtor
3266,Cliente_3266,78039388533,152683.97773687012,119.22520338901884,332.73478218594204,2024-03-27 01:55:22.401961,Médio Produtor
3267,Cliente_3267,66429824300,124349.65124341767,89.97671241683094,652.7532997994429,2022-04-13 01:55:22.401965,Pequeno Produtor
3268,Cliente_3268,56765396646,187191.66604753764,82.10785741321789,301.001512655549,2021-03-23 01:55:22.401968,Médio Produtor
3269,Cliente_3269,30796060611,123816.4148673808,119.81145330244374,576.8068724079451,2022-09-22 01:55:22.401972,Pequeno Produtor
3270,Cliente_3270,41759130787,131104.79021172086,60.318001972814656,532.6507113190602,2022-05-13 01:55:22.401975,Pequeno Produtor
3271,Cliente_3271,97086727800,87784.59383833728,69.58702173895954,717.6457937452615,2021-05-16 01:55:22.401979,Pequeno Produtor
3272,Cliente_3272,73719896395,136346.9463896296,66.02155710009008,714.890917440235,2025-05-14 01:55:22.401982,Pequeno Produtor
3273,Cliente_3273,55068484348,88015.53759215018,64.13832087673899,483.9834188468802,2021-02-23 01:55:22.401985,Médio Produtor
3274,Cliente_3274,76051449803,59851.88652725843,105.1355513234056,529.9113675042622,2023-06-07 01:55:22.401989,Pequeno Produtor
3275,Cliente_3275,38098911900,166034.35398262923,70.79566523883649,335.02527506336355,2021-12-23 01:55:22.401992,Pequeno Produtor
3276,Cliente_3276,45902006262,142555.20230359305,154.38800295812652,784.9320815052047,2023-03-25 01:55:22.401996,Pequeno Produtor
3277,Cliente_3277,77996412842,98224.64254913194,93.40341868890067,737.547994261123,2023-10-10 01:55:22.401999,Médio Produtor
3278,Cliente_3278,33932102348,193400.37541396148,36.44980005843145,862.7789905555387,2022-12-06 01:55:22.402003,Médio Produtor
3279,Cliente_3279,33384975084,122178.11955085726,49.43921146527791,395.64099268085977,2022-03-13 01:55:22.402006,Grande Produtor
3280,Cliente_3280,30092181811,166781.26864453693,110.39283470884976,810.9400653755077,2023-04-11 01:55:22.402009,Médio Produtor
3281,Cliente_3281,32179477517,114410.56442558744,173.43704526351212,648.4129073754921,2022-10-13 01:55:22.402013,Médio Produtor
3282,Cliente_3282,94830446047,175643.68310065783,74.0005939577984,415.72175837942257,2022-08-30 01:55:22.402016,Grande Produtor
3283,Cliente_3283,40856129045,20000.0,100.66223054794901,597.9880526971783,2024-07-14 01:55:22.402020,Pequeno Produtor
3284,Cliente_3284,94396473363,41935.36529250385,146.78708785700616,574.6958135341773,2022-01-05 01:55:22.402023,Pequeno Produtor
3285,Cliente_3285,38273434839,52834.15398337008,99.11530592743448,775.6930465254554,2024-05-24 01:55:22.402026,Médio Produtor
3286,Cliente_3286,64137777315,168992.2858583034,46.322635220109014,875.7219727023628,2021-08-01 01:55:22.402030,Médio Produtor
3287,Cliente_3287,59480680039,62624.66649619752,86.48519227536218,555.4085427571315,2023-08-22 01:55:22.402033,Pequeno Produtor
3288,Cliente_3288,78715622055,135032.28455905343,107.67033874312317,329.6077019068815,2020-08-11 01:55:22.402037,Grande Produtor
3289,Cliente_3289,45792953939,70056.73866558462,87.68954083769843,498.7775578016501,2020-09-20 01:55:22.402040,Pequeno Produtor
3290,Cliente_3290,64707979835,164088.96041483182,105.6207741212787,475.36841590199606,2021-10-10 01:55:22.402044,Pequeno Produtor
3291,Cliente_3291,51680787106,115519.31343745257,121.22967239903119,460.81668165369524,2022-06-12 01:55:22.402047,Pequeno Produtor
3292,Cliente_3292,34430778293,174330.4096557526,20.737114364231374,338.9814995769286,2025-05-19 01:55:22.402051,Médio Produtor
3293,Cliente_3293,31949838972,221854.4391348345,70.28082787844522,670.3640235575551,2025-04-01 01:55:22.402054,Pequeno Produtor
3294,Cliente_3294,74921024607,235307.3853803426,120.59232972387005,787.0722423421025,2025-05-24 01:55:22.402057,Médio Produtor
3295,Cliente_3295,56675303553,172864.89166540492,88.73435013166694,355.890556702421,2022-09-05 01:55:22.402061,Pequeno Produtor
